STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120516,65,43
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120517,73,39
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120518,84,50
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120519,91,57
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120520,91,63
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120521,68,46
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120522,73,42
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120523,80,44
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120524,88,61
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120525,80,62
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120526,85,61
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120527,96,68
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120528,92,70
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120529,84,58
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120530,69,49
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120531,52,46
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120601,66,46
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120602,74,49
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120603,80,52
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120604,76,53
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120605,71,50
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120606,77,49
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120607,82,47
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120608,86,54
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120609,88,58
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120610,90,64
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120611,87,69
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120612,76,52
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120613,72,46
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120614,86,52
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120615,93,57
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120616,93,65
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120617,85,67
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120618,92,68
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120619,93,74
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120620,93,73
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120621,84,66
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120622,84,58
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120623,85,56
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120624,91,62
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120625,76,51
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120626,84,49
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120627,91,55
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120628,99,72
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120629,86,70
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120630,88,68
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120702,95,70
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120703,94,72
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120704,98,75
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120705,99,73
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120706,100,77
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120707,100,71
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120708,86,66
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120709,92,63
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120710,84,60
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120711,88,55
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120712,90,63
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120713,91,65
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120714,88,71
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120715,93,68
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120716,96,71
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120717,97,76
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120718,96,70
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120719,86,69
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120720,82,64
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120721,86,61
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120722,90,67
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120723,92,77
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120724,84,69
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120725,97,69
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120726,88,66
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120727,85,64
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120728,84,62
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120729,85,60
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120730,92,68
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120731,88,65
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120801,89,62
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120802,92,63
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120803,95,65
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120804,94,70
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120805,82,59
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120806,83,56
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120807,92,59
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120808,84,64
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120809,75,62
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120810,77,56
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120811,80,53
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120812,75,54
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120813,66,55
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120814,82,53
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120815,85,62
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120816,75,61
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120817,76,54
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120818,77,48
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120819,80,56
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120820,77,52
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120821,80,50
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120822,85,52
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120823,92,63
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120824,94,63
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120825,93,62
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120826,76,65
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120827,88,62
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120828,88,56
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120829,85,59
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120830,90,63
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120831,91,60
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120901,74,70
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120902,82,70
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120903,90,66
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120904,93,65
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120905,88,61
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120906,86,63
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120907,78,57
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120908,73,52
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120909,73,51
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120910,76,46
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120911,84,50
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120912,87,57
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120913,68,53
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120914,75,46
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120915,80,45
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120916,77,47
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120917,79,50
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120918,62,41
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120919,73,38
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120920,72,47
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120921,59,44
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120922,59,43
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120923,61,36
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120924,70,32
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120925,78,44
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120926,70,46
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120927,67,39
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120928,69,44
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120929,80,41
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20120930,67,43
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121001,67,40
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121002,71,45
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121003,63,56
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121004,77,46
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121005,50,36
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121006,50,31
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121007,50,30
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121008,60,27
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121009,65,40
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121010,51,31
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121011,66,30
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121012,54,31
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121013,65,43
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121014,69,47
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121015,60,39
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121016,69,38
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121017,67,52
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121018,52,43
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121019,50,40
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121020,58,34
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121021,68,33
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121022,64,49
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121023,69,58
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121024,78,59
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121025,74,43
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121026,50,33
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121027,47,28
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121028,50,32
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121029,53,33
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121030,47,37
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121031,49,32
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121101,52,32
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121102,48,28
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121103,46,28
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121104,48,27
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121105,43,22
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121106,40,25
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121107,45,39
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121108,46,34
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121109,55,33
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121110,64,50
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121111,68,36
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121112,36,27
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121113,39,20
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121114,45,24
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121115,46,24
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121116,53,24
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121117,53,22
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121118,55,24
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121119,59,37
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121120,57,34
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121121,49,32
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121122,63,40
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121123,40,27
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121124,31,24
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121125,43,24
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121126,35,18
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121127,33,13
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121128,43,20
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121129,50,24
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121130,50,31
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121201,58,26
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121202,63,44
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121203,69,48
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121204,57,34
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121205,41,21
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121206,45,31
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121207,44,39
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121208,42,34
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121209,40,34
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121210,37,29
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121211,34,20
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121212,44,21
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121213,48,25
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121214,48,24
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121215,49,41
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121216,49,37
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121217,38,28
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121218,40,29
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121219,41,30
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121220,49,32
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121221,32,18
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121222,30,12
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121223,33,14
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121224,31,26
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121225,28,20
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121226,32,26
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121227,31,26
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121228,31,27
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121229,30,17
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121230,32,11
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20121231,33,19
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130101,23,7
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130102,30,5
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130103,28,16
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130104,36,12
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130105,37,16
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130106,35,14
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130107,41,12
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130108,42,21
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130109,49,23
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130110,46,18
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130111,51,43
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130112,51,29
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130113,30,12
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130114,25,10
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130115,30,9
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130116,35,12
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130117,32,16
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130118,42,14
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130119,47,24
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130120,24,11
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130121,12,2
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130122,12,-3
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130123,19,9
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130124,21,4
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130125,29,18
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130126,27,7
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130127,36,22
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130128,47,36
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130129,62,42
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130130,49,20
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130131,20,3
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130201,14,-2
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130202,23,5
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130203,21,10
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130204,27,8
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130205,30,5
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130206,36,6
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130207,34,31
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130208,31,22
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130209,32,21
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130210,47,30
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130211,43,28
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130212,29,20
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130213,43,19
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130214,38,30
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130215,32,19
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130216,20,8
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130217,30,4
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130218,52,28
GHCND:USW00094892,CHICAGO WEST CHICAGO DUPAGE AIRPORT IL US,20130219,29,9
